Source Target Weight
欧鹏 郝思文 9
欧鹏 樊瑞 4
欧鹏 关胜 7
欧鹏 郁保四 6
欧鹏 王定六 5
欧鹏 卢俊义 15
欧鹏 索超 6
欧鹏 魏定国 19
欧鹏 宣赞 6
欧鹏 燕青 5
欧鹏 项充 8
欧鹏 张清 5
欧鹏 董平 7
欧鹏 鲍旭 5
欧鹏 蔡福 6
欧鹏 蔡庆 4
欧鹏 焦挺 4
欧鹏 龚旺 4
欧鹏 高强 7
欧鹏 战大辽 5
欧鹏 丁得孙 7
欧鹏 庞万春 49
欧鹏 宋将欧 6
欧鹏 连珠 6
欧鹏 弓弦响 6
欧鹏 王尚书 7
欧鹏 侍郎 6
欧鹏 宋军大 6
欧鹏 安营 6
欧鹏 林冲引 6
铁笛仙 小喽啰 4
铁笛仙 黄信 4
铁笛仙 韩滔 4
铁笛仙 马麟 5
铁笛仙 毛虎燕 4
马麟 吴用 31
马麟 公孙胜 13
马麟 林冲 17
马麟 秦明 41
马麟 金大坚 8
马麟 朱贵 8
马麟 金沙滩 6
马麟 宋江 135
马麟 晁盖 17
马麟 宋江道 21
马麟 梁山泊 10
马麟 刘唐 11
马麟 阮小二 5
马麟 阮小五 6
马麟 阮小七 4
马麟 杜迁 7
马麟 宋万 8
马麟 白胜 14
马麟 花荣 26
马麟 黄信 19
马麟 戴宗 26
马麟 李逵 37
马麟 李俊 21
马麟 穆弘 14
马麟 张横 13
马麟 张顺 17
马麟 吕方 24
马麟 郭盛 24
马麟 薛永 7
马麟 穆春 7
马麟 李立 7
马麟 欧鹏 45
马麟 蒋敬 10
马麟 童威 9
马麟 童猛 8
马麟 石勇 8
马麟 侯健 9
马麟 郑天寿 10
马麟 陶宗旺 5
马麟 阮家三 6
马麟 宋江听 9
马麟 施恩 9
马麟 李云 6
马麟 朱富 4
马麟 宋清 8
马麟 裴宣 12
马麟 祝家庄 17
马麟 孟康 8
马麟 杨雄 10
马麟 石秀 13
马麟 杨林 12
马麟 小喽啰 10
马麟 马军 12
马麟 邓飞 27
马麟 小寨 7
马麟 杜兴 10
马麟 李应 14
马麟 宋江便 4
马麟 宋江自 7
马麟 王英 12
马麟 青纵马 4
马麟 欧鹏祖 4
马麟 祝龙 24
马麟 宋江见 8
马麟 马麟斗 4
马麟 马麟引 4
马麟 雪撒 4
马麟 栾廷玉 4
马麟 李广花 7
马麟 宋公明 6
马麟 孙新 5
马麟 顾大嫂 6
马麟 邹渊 5
马麟 邹润 4
马麟 解珍 11
马麟 金帛 4
马麟 孙立 10
马麟 马步军 7
马麟 朱仝 20
马麟 雷横 6
马麟 宋江阵 7
马麟 呼延 10
马麟 扈三娘 10
马麟 尉迟孙立 6
马麟 史进 4
马麟 徐宁 6
马麟 武松 11
马麟 杨志 5
马麟 柴进 4
马麟 韩滔 12
马麟 李衮 20
马麟 孔明 6
马麟 孔亮 8
马麟 周通 4
马麟 曹正 4
马麟 朱武 4
马麟 陈达 7
马麟 杨春 7
马麟 凌振 8
马麟 汤隆 4
马麟 张青 5
马麟 孙二娘 6
马麟 段景住 6
马麟 铁笛仙 5
马麟 毛虎燕 4
马麟 雷凌振 4
马麟 闻达 7
马麟 郝思文 9
马麟 樊瑞 17
马麟 项充 15
马麟 史文恭 9
马麟 关胜 11
马麟 魏定国 8
马麟 郁保四 13
马麟 卢俊义 5
马麟 索超 4
马麟 宣赞 6
马麟 燕青 4
马麟 鲍旭 7
马麟 蔡福 7
马麟 蔡庆 5
马麟 安抚 5
马麟 战大辽 5
马麟 赵毅 4
马麟 范畴 5
马麟 方腊 9
马麟 吴用谏 4
马麟 晁中 4
马麟 温克让 7
马麟 南兵 5
马麟 宋兵 6
马麟 宝光国 4
马麟 邓元觉 4
马麟 元帅 4
马麟 石宝 22
马麟 白钦 9
马麟 南军 4
马麟 老汉 6
马麟 乌龙 8
马麟 郑魔君 6
马麟 金甲神 6
陶宗旺 吴用 5
陶宗旺 公孙胜 7
陶宗旺 林冲 4
陶宗旺 秦明 6
陶宗旺 金大坚 7
陶宗旺 朱贵 6
陶宗旺 金沙滩 4
陶宗旺 宋江 16
陶宗旺 晁盖 4
陶宗旺 宋江道 4
陶宗旺 梁山泊 9
陶宗旺 刘唐 7
陶宗旺 杜迁 7
陶宗旺 宋万 9
陶宗旺 白胜 6
陶宗旺 花荣 5
陶宗旺 黄信 4
陶宗旺 戴宗 7
陶宗旺 李逵 7
陶宗旺 李俊 5
陶宗旺 穆弘 5
陶宗旺 张横 4
陶宗旺 张顺 4
陶宗旺 吕方 6
陶宗旺 郭盛 7
陶宗旺 薛永 5
陶宗旺 穆春 5
陶宗旺 李立 8
陶宗旺 欧鹏 7
陶宗旺 蒋敬 5
陶宗旺 童威 7
陶宗旺 童猛 7
陶宗旺 马麟 5
陶宗旺 石勇 9
陶宗旺 侯健 6
陶宗旺 郑天寿 8
陶宗旺 朱富 5
陶宗旺 钱粮 4
陶宗旺 宋清 5
陶宗旺 宋公明 5
陶宗旺 顾大嫂 4
陶宗旺 小寨 5
陶宗旺 邹渊 5
陶宗旺 解珍 4
陶宗旺 孟康 6
陶宗旺 李应 4
陶宗旺 杜兴 5
陶宗旺 邓飞 5
陶宗旺 杨林 4
陶宗旺 杨雄 4
陶宗旺 凌振 5
陶宗旺 徐宁 4
陶宗旺 汤隆 6
陶宗旺 李云 6
陶宗旺 段景住 4
陶宗旺 施恩 4
陶宗旺 孔亮 4
陶宗旺 曹正 4
陶宗旺 孙二娘 4
陶宗旺 焦挺 4
宋万先 林冲 5
宋万先 宋江 5
宋万先 晁盖 4
宋江若 宋江 5
蒋敬 吴用 18
蒋敬 公孙胜 8
蒋敬 林冲 8
蒋敬 秦明 8
蒋敬 金大坚 10
蒋敬 朱贵 7
蒋敬 金沙滩 4
蒋敬 宋江 31
蒋敬 晁盖 9
蒋敬 宋江道 5
蒋敬 梁山泊 5
蒋敬 刘唐 6
蒋敬 阮小五 4
蒋敬 阮小七 6
蒋敬 杜迁 6
蒋敬 宋万 5
蒋敬 白胜 6
蒋敬 花荣 8
蒋敬 黄信 12
蒋敬 戴宗 12
蒋敬 李逵 10
蒋敬 李俊 8
蒋敬 穆弘 5
蒋敬 张横 7
蒋敬 张顺 7
蒋敬 吕方 10
蒋敬 郭盛 10
蒋敬 薛永 4
蒋敬 穆春 9
蒋敬 李立 5
蒋敬 欧鹏 6
蒋敬 童威 10
蒋敬 童猛 8
蒋敬 马麟 10
蒋敬 石勇 6
蒋敬 侯健 7
蒋敬 郑天寿 5
蒋敬 陶宗旺 5
蒋敬 施恩 4
蒋敬 朱富 5
蒋敬 钱粮 5
蒋敬 宋清 13
蒋敬 宋公明 4
蒋敬 孙新 6
蒋敬 顾大嫂 7
蒋敬 小寨 5
蒋敬 邹润 5
蒋敬 解珍 6
蒋敬 孟康 4
蒋敬 李应 9
蒋敬 杜兴 10
蒋敬 裴宣 14
蒋敬 孙立 8
蒋敬 邓飞 5
蒋敬 杨林 8
蒋敬 杨雄 4
蒋敬 石秀 4
蒋敬 呼延 5
蒋敬 朱仝 6
蒋敬 武松 6
蒋敬 柴进 5
蒋敬 韩滔 4
蒋敬 李衮 7
蒋敬 孔亮 4
蒋敬 朱武 10
蒋敬 凌振 9
蒋敬 卢俊义 7
蒋敬 安道全 5
蒋敬 皇甫端 4
蒋敬 樊瑞 7
蒋敬 项充 6
蒋敬 关胜 7
蒋敬 郁保四 7
蒋敬 鲍旭 4
蒋敬 蔡福 6
蒋敬 蔡庆 8
晁盖教 宋江 4
赵都头 宋江 9
晁盖之 宋江 14
晁盖之 梁山泊 4
晁盖之 吴用 4
晁盖之 卢俊义 4
赵得道 赵能 11
赵得道 赵能道 4
龙墀 赵能 4
童子 宋江 95
童子 寻思 9
童子 宋江道 10
童子 宋星主 7
童子 宋江听 4
童子 宋江便 9
童子 松鹤轩 5
童子 公孙胜 16
童子 罗真人 39
童子 戴宗 5
童子 李逵 19
童子 招安 5
童子 施礼 7
童子 翠柏 6
童子 归顺 4
童子 宋江自 5
童子 严冬 5
童子 和衣隐 5
童子 宋江遂 5
童子 金碧交 5
童子 瑞霭 5
童子 紫桂 5
童子 朱红 5
童子 仰观 5
童子 萧墙 5
童子 碧瓦 5
童子 朱户 5
童子 碧玉 5
童子 金缕 5
宋星主 宋江 34
宋星主 寻思 4
宋星主 童子 7
侍立在 宋江 8
侍立在 罗真人 8
侍立在 李逵 10
侍立在 贺太守 6
侍立在 太尉 5
侍立在 张叔夜 4
宋江行 宋江 5
翠柳夭 宋江 4
石洞里 宋江 4
宋江入 宋江 30
宋江入 晁盖 5
宋江入 花荣 5
宋江入 欧阳侍郎 8
宋江入 侍郎 8
宋江入 玄女 4
碧瓦 宋江 8
碧瓦 童子 5
龙凤 宋江 21
龙凤 李虞候 5
龙凤 陈太尉 6
龙凤 黄旗 4
龙凤 张干 4
龙凤 张叔夜 8
龙凤 太尉 4
龙凤 裴宣 4
龙凤 阮小七 16
龙凤 红绿锦 4
龙凤 丹诏 4
龙凤 龙亭 6
龙凤 宿太尉 8
龙凤 卢俊义 6
龙凤 玄女 4
龙凤 方腊 10
龙凤 赵谭 4
望天慈 宋江 12
扶上锦墩 宋江 6
朱帘 宋江 6
金碧交 宋江 14
金碧交 童子 5
凤烛 宋江 6
金缕 宋江 8
金缕 童子 5
白玉圭 宋江 25
白玉圭 玄女 4
白玉圭 阮小七 18
白玉圭 方腊 12
白玉圭 平天冠 6
白玉圭 碧玉 4
白玉圭 赵谭 8
黄罗 宋江 12
汝可 宋江 12
全忠 宋江 14
安民 宋江 41
安民 林冲 5
安民 卢俊义 7
安民 智真长老 4
安民 王府 4
安民 晓谕 4
安民 徐方 6
安民 甄诚 6
安民 张招 10
安民 刘光世 5
安民 段恺 6
安民 方腊 4
安民 燕青 4
安民 呼延 4
安民 王尚书 6
安民 李云 4
琼楼金阙 宋江 7
琼楼金阙 玄女 4
宋江想 宋江 9
伏望圣 宋江 4
赵能正 宋江 5
赵能一斧 宋江 5
石勇引 白胜 5
石勇引 晁盖 5
石勇引 宋江 6
李立引 晁盖 5
李立引 宋江 5
戴宗引 晁盖 5
戴宗引 宋江 13
戴宗引 宋江道 4
戴宗引 李师师 6
戴宗引 李逵 4
宋清策 宋太公 4
续后 宋江 11
续后 宋太公 4
续后 朱贵 4
续后 李逵 9
续后 朱富 4
续后 贺太守 6
续后 太尉 5
续后 玄女 4
赖众兄弟 宋江 5
赖众兄弟 宋太公 4
闻先生 公孙胜 4
老尊堂 公孙胜 4
黄白之 公孙胜 4
晁盖定 公孙胜 4
李家兄弟 李逵 6
宋江点 李逵 6
宋江点 宋江 5
宋江点 吴用 6
朱贵原 宋江 4
朱贵原 李逵 5
朱贵原 朱贵 5
朱富 晁盖 4
朱富 宋江 15
朱富 李逵 48
朱富 杜迁 6
朱富 朱贵 33
朱富 石勇 10
朱富 侯健 6
朱富 戴宗 6
朱富 宋公明 11
朱富 续后 4
朱富 朱贵道 4
朱富 梁山泊 10
朱富 李云 35
朱富 朱富道 8
朱富 庄客 6
朱富 朴刀来 7
朱富 曹太公 4
朱富 白胜 14
朱富 吴用 5
朱富 童威 5
朱富 童猛 5
朱富 李立 8
朱富 陶宗旺 5
朱富 蒋敬 5
朱富 金大坚 5
朱富 马麟 4
朱富 宋万 4
朱富 郑天寿 5
朱富 钱粮 4
朱富 吕方 5
朱富 郭盛 7
朱富 宋清 6
朱富 孙新 4
朱富 顾大嫂 6
朱富 小寨 5
朱富 邹渊 6
朱富 邹润 5
朱富 黄信 5
朱富 解珍 5
朱富 刘唐 4
朱富 孟康 5
朱富 李应 4
朱富 杜兴 4
朱富 穆春 10
朱富 裴宣 4
朱富 孙立 4
朱富 欧鹏 5
朱富 邓飞 6
朱富 杨林 7
朱富 花荣 5
朱富 秦明 5
朱富 林冲 4
朱富 李俊 4
朱富 张横 6
朱富 杨雄 4
朱富 公孙胜 4
朱富 穆弘 6
朱富 薛永 4
朱富 孔明 6
朱富 孔亮 4
朱富 李忠 5
朱富 周通 4
朱富 曹正 5
朱富 朱武 8
朱富 凌振 4
朱富 汤隆 6
朱富 孙二娘 4
朱富 卢俊义 6
朱富 安道全 4
李达 宋江 4
李达 李逵 38
李达 朱贵 5
李达 梁山泊 12
李达 望小路 4
李达 庄客 8
李达 飞也似 4
李达 庄客见 4
朱富来 李逵 5
晓星 李逵 5
朴树 李逵 5
白兔 李逵 5
红绢 李逵 6
李鬼 李逵 74
李鬼 寻思 5
李鬼 养娘 5
李鬼 曹太公 22
养娘全 李逵 7
望小路 李达 4
望小路 李逵 16
望小路 燕青 7
望小路 温克让 4
闻声 李逵 7
寄希望于 李逵 7
石阶 李逵 7
小虎儿 李逵 7
小虎 李逵 25
小虎 母大虫 7
母大虫 李逵 47
母大虫 梁山泊 5
母大虫 小虎 7
母大虫 老虎 4
母大虫 云生 4
母大虫 光辉 4
母大虫 白额虎 4
母大虫 解珍 4
母大虫 顾大嫂 7
母大虫 小喽啰 4
母大虫 尉迟孙 5
母大虫 马步军 4
老虎 李逵 10
老虎 母大虫 4
李存孝 李逵 5
曹太公 索子 4
曹太公 李逵 78
曹太公 李鬼 22
曹太公 老公 6
曹太公 梁山泊 6
曹太公 庄客 10
曹太公 朴刀倚 4
曹太公 朱贵 6
曹太公 李云 6
曹太公 朱富 4
曹太公 朴刀来 4
笛鸣 李逵 5
李云 李逵 42
李云 朱富 35
李云 宋公明 12
李云 朱富道 20
李云 蒙汗药 4
李云 朱贵道 5
李云 李都头 5
李云 朱贵托 5
李云 何劳 5
李云 朱富便 5
李云 李云道 5
李云 殷勤 5
李云 里正 5
李云 庄客 9
李云 朱贵 21
李云 朴刀来 9
李云 曹太公 6
李云 梁山泊 11
李云 李大哥 4
李云 马麟 6
李云 郑天寿 10
李云 宋二 4
李云 白胜 8
李云 戴宗 9
李云 杨林 10
李云 薛永 14
李云 汤隆 16
李云 雷横 6
李云 凌振 6
李云 徐宁 9
李云 宋江 9
李云 陶宗旺 6
李云 段景住 6
李云 言语 5
李云 公孙胜 5
李云 秦明 4
李云 吕方 4
李云 郭盛 6
李云 林冲 11
李云 刘唐 5
李云 史进 6
李云 杨雄 6
李云 石秀 7
李云 杜迁 9
李云 宋万 4
李云 呼延 6
李云 穆弘 4
李云 欧鹏 8
李云 穆春 6
李云 杨志 4
李云 施恩 5
李云 孙立 7
李云 黄信 8
李云 韩滔 4
李云 邓飞 5
李云 李俊 4
李云 张顺 4
李云 童威 4
李云 童猛 5
李云 解珍 7
李云 李衮 4
李云 孔明 4
李云 孔亮 5
李云 李忠 9
李云 周通 4
李云 邹渊 11
李云 邹润 4
李云 曹正 8
李云 朱武 6
李云 陈达 9
李云 杨春 9
李云 孟康 5
李云 侯健 4
李云 宋清 4
李云 杜兴 5
李云 李立 10
李云 孙新 5
李云 顾大嫂 7
李云 张青 10
李云 孙二娘 10
李云 石勇 24
李云 关胜 4
李云 吴用 6
李云 王定六 6
李云 魏定国 10
李云 卢俊义 12
李云 郁保四 6
李云 丘岳 4
李云 蔡福 4
李云 龚旺 4
李云 丁得孙 6
李云 王尚书 24
李云 邹润四 4
李云 王寅 4
李云 齐上 4
李云 安民 4
李云 张招 4
朱富道 李云 20
朱富道 李逵 15
朱富道 朱富 8
朱富道 宋公明 4
朱富道 朱贵道 5
朱富道 朱贵 5
李都头 李云 5
朱贵托 李云 5
朱富便 李云 5
李云道 李云 5
里正 李云 5
石秀 戴宗 36
石秀 戴宗道 6
石秀 小可 9
石秀 石秀道 78
石秀 神行太保 5
石秀 杨林 34
石秀 梁山泊 64
石秀 杨雄 258
石秀 杨雄便 11
石秀 高姓大名 7
石秀 石名秀 7
石秀 祖贯 4
石秀 金陵 7
石秀 杨雄道 53
石秀 石秀见 22
石秀 潘公 55
石秀 石秀笑 5
石秀 老汉 8
石秀 石秀看 11
石秀 石秀便 23
石秀 公孙胜 12
石秀 裴宣 9
石秀 邓飞 11
石秀 孟康 7
石秀 屠宰 4
石秀 贺喜 8
石秀 石秀自 20
石秀 言语 14
石秀 明白 14
石秀 和尚 101
石秀 师兄 12
石秀 小僧 9
石秀 帕子 4
石秀 张见 4
石秀 莫信直 4
石秀 须防仁 4
石秀 裴如 4
石秀 寻思 13
石秀 石秀都 6
石秀 迎儿 19
石秀 香桌儿 6
石秀 石秀听 13
石秀 石秀只 7
石秀 张时 5
石秀 相公 11
石秀 高则声 8
石秀 屈膝 4
石秀 翠屏山 6
石秀 松树 7
石秀 潘巧云 4
石秀 潘公自 4
石秀 小二哥 7
石秀 石秀大 4
石秀 庄客 9
石秀 祝家庄 51
石秀 大官人 21
石秀 杜兴 32
石秀 杜兴道 4
石秀 李大官人 6
石秀 李应 37
石秀 李家庄 4
石秀 杜兴引 6
石秀 李应便 6
石秀 李应教 6
石秀 李应道 21
石秀 李应问 6
石秀 祝朝奉 9
石秀 祝家 9
石秀 祝彪 10
石秀 石勇 42
石秀 水亭 5
石秀 芦苇丛 6
石秀 小喽啰 15
石秀 杨林引 5
石秀 晁盖 21
石秀 宋江 144
石秀 宋江教 8
石秀 刘唐 11
石秀 吕方 7
石秀 郭盛 8
石秀 马麟 13
石秀 花荣 30
石秀 李俊 31
石秀 穆弘 17
石秀 李逵 29
石秀 黄信 17
石秀 欧鹏 14
石秀 马军 6
石秀 林冲 24
石秀 秦明 17
石秀 张横 14
石秀 张顺 25
石秀 白胜 7
石秀 小寨 4
石秀 宋万 10
石秀 郑天寿 4
石秀 宋江道 32
石秀 宋江便 7
石秀 于路摇 4
石秀 杨林道 4
石秀 宋江听 6
石秀 白杨树 20
石秀 扈家庄 5
石秀 老爷爷 4
石秀 左军 5
石秀 何难哉 5
石秀 马向前 5
石秀 宋江叫 7
石秀 伏兵 6
石秀 孙立 29
石秀 孙新 11
石秀 宋江阵 5
石秀 郎石秀 4
石秀 邹渊 23
石秀 邹润 19
石秀 顾大嫂 11
石秀 乐大娘子 4
石秀 解珍 16
石秀 吴用 33
石秀 马步军 4
石秀 宋公明 9
石秀 朱仝 13
石秀 雷横 7
石秀 呼延 15
石秀 贺太守 7
石秀 杨志 6
石秀 徐宁 14
石秀 朱武 8
石秀 太尉 8
石秀 陈达 9
石秀 杨春 9
石秀 武松 6
石秀 宋江见 14
石秀 阮小二 7
石秀 阮小五 6
石秀 阮小七 16
石秀 杜迁 11
石秀 史进 20
石秀 穆春 4
石秀 施恩 7
石秀 柴进 17
石秀 韩滔 4
石秀 薛永 11
石秀 童威 6
石秀 童猛 8
石秀 李衮 8
石秀 孔明 13
石秀 孔亮 14
石秀 李忠 8
石秀 曹正 4
石秀 蒋敬 4
石秀 凌振 5
石秀 李云 7
石秀 汤隆 7
石秀 宋清 12
石秀 李立 5
石秀 张青 6
石秀 孙二娘 6
石秀 燕青 10
石秀 卢员外 21
石秀 卢俊义 28
石秀 蔡福 30
石秀 蔡庆 20
石秀 梁中书 8
石秀 关胜 6
石秀 郝思文 4
石秀 安道全 8
石秀 索超 11
石秀 高太尉 8
石秀 魏定国 6
石秀 鲍旭 7
石秀 董平 7
石秀 张清 4
石秀 项充 7
石秀 郁保四 4
石秀 皇甫端 7
石秀 安抚 8
石秀 若入 4
石秀 宝严寺 14
石秀 宝藏 8
石秀 大雄宝殿 4
石秀 宝塔 8
石秀 云霄 4
石秀 宋兵 4
石秀 贺统军 8
石秀 樊瑞 7
石秀 战大辽 5
石秀 丁得孙 5
石秀 南兵 4
石秀 李玉 4
石秀 方天定 5
石秀 养由基 4
宋二 李云 4
宋二 梁山泊 5
宋二 戴宗 4
宋二 凌振 4
望风 罗真人 13
望风 宋江 8
公孙一清 戴宗 4
杨名林 戴宗 5
杨名林 神行太保 5
杨名林 杨林 5
杨名林 戴宗道 5
杨名林 小可 4
杨林 戴宗 89
杨林 神行太保 16
杨林 杨名林 5
杨林 祖贯 5
杨林 公孙胜先生 11
杨林 梁山泊 26
杨林 宋二公 5
杨林 招贤纳士 5
杨林 公孙先生 4
杨林 朱贵 8
杨林 仁兄 11
杨林 戴宗道 31
杨林 小可 16
杨林 公孙胜 11
杨林 杨林道 10
杨林 水绕峰 5
杨林 小喽啰 13
杨林 施礼 5
杨林 戴宗问 5
杨林 邓飞 34
杨林 小寨 9
杨林 裴宣 19
杨林 孟康 8
杨林 言语 4
杨林 杨雄 30
杨林 张保 10
杨林 杨雄道 7
杨林 石秀道 10
杨林 石秀 34
杨林 宋公明 21
杨林 石勇 39
杨林 晁盖 15
杨林 宋江 68
杨林 祝家庄 26
杨林 刘唐 9
杨林 吕方 12
杨林 郭盛 13
杨林 马麟 12
杨林 花荣 13
杨林 李俊 12
杨林 穆弘 11
杨林 李逵 18
杨林 黄信 16
杨林 欧鹏 16
杨林 马军 4
杨林 林冲 12
杨林 秦明 11
杨林 张横 13
杨林 张顺 9
杨林 白胜 40
杨林 金沙滩 5
杨林 宋万 6
杨林 郑天寿 8
杨林 宋江道 8
杨林 宋江便 4
杨林 宋江听 6
杨林 石秀看 5
杨林 李应 14
杨林 吴用 27
杨林 栾廷玉 7
杨林 顾大嫂 14
杨林 邹渊 13
杨林 孙立 20
杨林 尉迟孙立 4
杨林 邹润 11
杨林 金大坚 5
杨林 侯健 8
杨林 孙新 8
杨林 童威 10
杨林 李立 5
杨林 马匹 4
杨林 童猛 9
杨林 解珍 17
杨林 杜迁 7
杨林 杜兴 16
杨林 蒋敬 8
杨林 陶宗旺 4
杨林 朱富 7
杨林 宋清 9
杨林 穆春 13
杨林 马步军 5
杨林 朱仝 10
杨林 雷横 8
杨林 白胜呐 6
杨林 高廉 18
杨林 廉引领 6
杨林 雨过云 6
杨林 雷雨 6
杨林 吴用见 6
杨林 云雨 6
杨林 宋江分 7
杨林 薛永 13
杨林 李云 10
杨林 汤隆 14
杨林 凌振 11
杨林 徐宁 17
杨林 柴进 8
杨林 孔亮 6
杨林 呼延 8
杨林 阮小七 5
杨林 史进 5
杨林 武松 6
杨林 杨志 6
杨林 施恩 6
杨林 韩滔 9
杨林 李衮 8
杨林 孔明 9
杨林 李忠 7
杨林 周通 7
杨林 曹正 6
杨林 朱武 11
杨林 陈达 6
杨林 杨春 5
杨林 张青 4
杨林 孙二娘 5
杨林 段景住 11
杨林 关胜 8
杨林 郁保四 7
杨林 卢俊义 31
杨林 索超 6
杨林 魏定国 6
杨林 宣赞 4
杨林 郝思文 6
杨林 燕青 20
杨林 樊瑞 7
杨林 项充 7
杨林 丘岳 8
杨林 鲍旭 6
杨林 董平 5
杨林 张清 6
杨林 蔡福 4
杨林 蔡庆 6
杨林 安道全 4
杨林 战大辽 5
杨林 陈将士 4
宋二公 戴宗 9
宋二公 神行太保 6
宋二公 杨林 5
宋二公 公孙胜先生 5
宋二公 梁山泊 9
宋二公 公孙先生 4
宋二公 仁兄 4
宋二公 戴宗道 4
宋二公 杜兴 4
宋二公 朱仝 11
宋二公 宋公明 4
宋二公 柴进 4
杨林道 戴宗 8
杨林道 神行太保 4
杨林道 杨林 10
杨林道 戴宗道 4
杨林道 石秀 4
蓟州管 戴宗 9
蓟州管 戴宗道 7
蓟州管 小可 4
蓟州管 公孙胜 7
水绕峰 杨林 5
盖天军 阮小七 9
邓飞 杨林 34
邓飞 梁山泊 12
邓飞 神行太保 4
邓飞 戴宗 31
邓飞 小可 4
邓飞 孟康 10
邓飞 小寨 7
邓飞 小喽啰 10
邓飞 裴宣 13
邓飞 石秀 11
邓飞 公孙胜 10
邓飞 宋江 60
邓飞 祝家庄 33
邓飞 晁盖 11
邓飞 刘唐 11
邓飞 吕方 19
邓飞 郭盛 21
邓飞 马麟 27
邓飞 花荣 16
邓飞 李俊 11
邓飞 穆弘 12
邓飞 李逵 22
邓飞 杨雄 11
邓飞 黄信 16
邓飞 欧鹏 49
邓飞 马军 7
邓飞 林冲 19
邓飞 秦明 45
邓飞 张横 9
邓飞 张顺 8
邓飞 白胜 11
邓飞 金沙滩 4
邓飞 宋万 6
邓飞 郑天寿 9
邓飞 杜兴 10
邓飞 李应 9
邓飞 宋江道 7
邓飞 宋江听 4
邓飞 王英 4
邓飞 祝龙 13
邓飞 栾廷玉 31
邓飞 吴用 24
邓飞 宋公明 12
邓飞 石勇 22
邓飞 顾大嫂 13
邓飞 邹渊 15
邓飞 孙立 18
邓飞 尉迟孙立 4
邓飞 邹润 8
邓飞 孙新 6
邓飞 童威 7
邓飞 朱贵 6
邓飞 李立 10
